# Two Dipoles. Viscous opposite moments. $\\Reyn=8$, $x(0)=3$
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 0.125
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
26.999999,1.212863,0.689926,1.787137,-0.689926,0.951996
27.099999,1.212461,0.684143,1.787539,-0.684143,0.936104
27.199999,1.212051,0.678394,1.787949,-0.678394,0.920436
27.299999,1.211631,0.672678,1.788369,-0.672678,0.904991
27.399999,1.211201,0.666996,1.788799,-0.666996,0.889767
27.499999,1.210763,0.661348,1.789237,-0.661348,0.874762
27.599999,1.210315,0.655735,1.789685,-0.655735,0.859976
27.699999,1.209859,0.650157,1.790141,-0.650157,0.845407
27.799999,1.209393,0.644613,1.790607,-0.644613,0.831053
27.899999,1.208918,0.639105,1.791082,-0.639105,0.816911
27.999999,1.208435,0.633633,1.791565,-0.633633,0.802981
28.099999,1.207942,0.628196,1.792058,-0.628196,0.789260
28.199999,1.207442,0.622795,1.792558,-0.622795,0.775747
28.299999,1.206932,0.617430,1.793068,-0.617430,0.762440
28.399999,1.206414,0.612102,1.793586,-0.612102,0.749337
28.499999,1.205887,0.606810,1.794113,-0.606810,0.736436
28.599999,1.205352,0.601554,1.794648,-0.601554,0.723735
28.699999,1.204809,0.596335,1.795191,-0.596335,0.711231
28.799999,1.204257,0.591153,1.795743,-0.591153,0.698924
28.899999,1.203698,0.586008,1.796302,-0.586008,0.686810
28.999999,1.203130,0.580900,1.796870,-0.580900,0.674889
29.099999,1.202554,0.575828,1.797446,-0.575828,0.663157
29.199999,1.201970,0.570794,1.798030,-0.570794,0.651612
29.299999,1.201378,0.565798,1.798622,-0.565798,0.640254
29.399999,1.200778,0.560838,1.799222,-0.560838,0.629079
29.499999,1.200171,0.555916,1.799829,-0.555916,0.618085
29.599999,1.199556,0.551031,1.800444,-0.551031,0.607270
29.699999,1.198933,0.546183,1.801067,-0.546183,0.596633
29.799999,1.198303,0.541373,1.801697,-0.541373,0.586170
29.899999,1.197665,0.536601,1.802335,-0.536601,0.575880
29.999999,1.197019,0.531865,1.802981,-0.531865,0.565761
30.099999,1.196366,0.527167,1.803634,-0.527167,0.555810
30.199999,1.195706,0.522506,1.804294,-0.522506,0.546026
30.299999,1.195039,0.517883,1.804961,-0.517883,0.536406
30.399999,1.194364,0.513297,1.805636,-0.513297,0.526948
30.499999,1.193683,0.508748,1.806317,-0.508748,0.517649
30.599999,1.192994,0.504236,1.807006,-0.504236,0.508509
30.699999,1.192298,0.499762,1.807702,-0.499762,0.499524
30.799999,1.191595,0.495324,1.808405,-0.495324,0.490692
30.899999,1.190886,0.490924,1.809114,-0.490924,0.482012
30.999999,1.190169,0.486560,1.809831,-0.486560,0.473481
31.099999,1.189446,0.482233,1.810554,-0.482233,0.465098
31.199999,1.188716,0.477943,1.811284,-0.477943,0.456859
31.299999,1.187980,0.473689,1.812020,-0.473689,0.448763
31.399999,1.187237,0.469472,1.812763,-0.469472,0.440809
31.499999,1.186487,0.465292,1.813513,-0.465292,0.432993
31.599999,1.185731,0.461147,1.814269,-0.461147,0.425314
31.699999,1.184969,0.457039,1.815031,-0.457039,0.417769
31.799999,1.184200,0.452967,1.815800,-0.452967,0.410358
31.899999,1.183425,0.448930,1.816575,-0.448930,0.403077
31.999999,1.182643,0.444930,1.817357,-0.444930,0.395925
32.099999,1.181856,0.440965,1.818144,-0.440965,0.388900
32.199999,1.181062,0.437035,1.818938,-0.437035,0.381999
32.299999,1.180263,0.433141,1.819737,-0.433141,0.375222
32.399999,1.179457,0.429282,1.820543,-0.429282,0.368565
32.499999,1.178646,0.425457,1.821354,-0.425457,0.362028
32.599999,1.177829,0.421668,1.822171,-0.421668,0.355608
32.699999,1.177006,0.417913,1.822994,-0.417913,0.349303
32.799999,1.176177,0.414193,1.823823,-0.414193,0.343112
32.899999,1.175342,0.410507,1.824658,-0.410507,0.337032
32.999999,1.174502,0.406855,1.825498,-0.406855,0.331062
33.099999,1.173656,0.403237,1.826344,-0.403237,0.325201
33.199999,1.172805,0.399653,1.827195,-0.399653,0.319445
33.299999,1.171949,0.396102,1.828051,-0.396102,0.313794
