# Two Dipoles. Viscous opposite moments. $\\Reyn=2e+01$, $x(0)=3$
# Commit: 2026-06-04-6-gb37eda4-dirty
# KinematicViscosity: 0.0416667
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-24 23:51:19
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
27.299999,1.428265,5.408275,1.571735,-5.408275,58.498882
27.399999,1.428846,5.435952,1.571154,-5.435952,59.099144
27.499999,1.429419,5.463594,1.570581,-5.463594,59.701718
27.599999,1.429985,5.491198,1.570015,-5.491198,60.306520
27.699999,1.430545,5.518763,1.569455,-5.518763,60.913500
27.799999,1.431098,5.546288,1.568902,-5.546288,61.522629
27.899999,1.431644,5.573772,1.568356,-5.573772,62.133879
27.999999,1.432184,5.601214,1.567816,-5.601214,62.747187
28.099999,1.432717,5.628609,1.567283,-5.628609,63.362475
28.199999,1.433245,5.655957,1.566755,-5.655957,63.979709
28.299999,1.433765,5.683259,1.566235,-5.683259,64.598856
28.399999,1.434280,5.710511,1.565720,-5.710511,65.219883
28.499999,1.434788,5.737713,1.565212,-5.737713,65.842699
28.599999,1.435291,5.764861,1.564709,-5.764861,66.467248
28.699999,1.435787,5.791955,1.564213,-5.791955,67.093492
28.799999,1.436278,5.818995,1.563722,-5.818995,67.721396
28.899999,1.436763,5.845978,1.563237,-5.845978,68.350918
28.999999,1.437242,5.872902,1.562758,-5.872902,68.981965
29.099999,1.437716,5.899766,1.562284,-5.899766,69.614481
29.199999,1.438184,5.926568,1.561816,-5.926568,70.248424
29.299999,1.438647,5.953308,1.561353,-5.953308,70.883756
29.399999,1.439104,5.979985,1.560896,-5.979985,71.520436
29.499999,1.439556,6.006595,1.560444,-6.006595,72.158376
29.599999,1.440003,6.033138,1.559997,-6.033138,72.797506
29.699999,1.440445,6.059611,1.559555,-6.059611,73.437781
29.799999,1.440881,6.086015,1.559119,-6.086015,74.079156
29.899999,1.441313,6.112348,1.558687,-6.112348,74.721592
29.999999,1.441739,6.138609,1.558261,-6.138609,75.365030
30.099999,1.442161,6.164794,1.557839,-6.164794,76.009372
30.199999,1.442578,6.190903,1.557422,-6.190903,76.654564
30.299999,1.442991,6.216935,1.557009,-6.216935,77.300557
30.399999,1.443398,6.242888,1.556602,-6.242888,77.947306
