# Two Dipoles from onedisk
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 0
# TauMode: Dynamic τ_i = 1/Σ_n exp(-ξ²)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_ry,d1_rz,d1_mx,d1_my,d1_mz,d2_rx,d2_ry,d2_rz,d2_mx,d2_my,d2_mz,sum_zeta_square
459.499990,-3.016326,4.375935,3.274559,-0.185987,-0.033335,0.029441,-1.247171,4.295234,3.280274,0.144987,0.116335,0.035559,0.072389
459.999990,-3.025675,4.373538,3.276236,-0.185534,-0.033600,0.029423,-1.240850,4.302413,3.282318,0.144534,0.116600,0.035577,0.072169
460.499990,-3.035029,4.371129,3.277910,-0.185090,-0.033854,0.029406,-1.234506,4.309594,3.284360,0.144090,0.116854,0.035594,0.071953
460.999990,-3.044388,4.368711,3.279580,-0.184655,-0.034099,0.029389,-1.228139,4.316775,3.286401,0.143655,0.117099,0.035611,0.071741
461.499990,-3.053752,4.366282,3.281248,-0.184230,-0.034334,0.029373,-1.221750,4.323957,3.288441,0.143230,0.117334,0.035627,0.071534
461.999990,-3.063120,4.363845,3.282913,-0.183814,-0.034560,0.029357,-1.215338,4.331140,3.290480,0.142814,0.117560,0.035643,0.071331
462.499990,-3.072494,4.361399,3.284575,-0.183407,-0.034777,0.029342,-1.208904,4.338324,3.292519,0.142407,0.117777,0.035658,0.071131
462.999990,-3.081873,4.358946,3.286236,-0.183009,-0.034986,0.029327,-1.202449,4.345508,3.294556,0.142009,0.117986,0.035673,0.070936
463.499990,-3.091258,4.356486,3.287894,-0.182620,-0.035186,0.029313,-1.195972,4.352693,3.296594,0.141620,0.118186,0.035687,0.070745
463.999990,-3.100648,4.354020,3.289550,-0.182240,-0.035378,0.029300,-1.189474,4.359878,3.298631,0.141240,0.118378,0.035700,0.070558
464.499990,-3.110044,4.351549,3.291205,-0.181868,-0.035562,0.029287,-1.182955,4.367064,3.300668,0.140868,0.118562,0.035713,0.070375
464.999990,-3.119446,4.349073,3.292858,-0.181504,-0.035739,0.029274,-1.176416,4.374250,3.302704,0.140504,0.118739,0.035726,0.070195
465.499990,-3.128854,4.346593,3.294510,-0.181149,-0.035909,0.029262,-1.169857,4.381436,3.304741,0.140149,0.118909,0.035738,0.070019
465.999990,-3.138267,4.344109,3.296161,-0.180802,-0.036072,0.029250,-1.163277,4.388622,3.306778,0.139802,0.119072,0.035750,0.069847
466.499990,-3.147687,4.341622,3.297811,-0.180462,-0.036228,0.029239,-1.156679,4.395809,3.308816,0.139462,0.119228,0.035761,0.069678
466.999990,-3.157112,4.339132,3.299461,-0.180131,-0.036377,0.029228,-1.150061,4.402996,3.310853,0.139131,0.119377,0.035772,0.069513
467.499990,-3.166544,4.336639,3.301109,-0.179807,-0.036521,0.029218,-1.143424,4.410183,3.312891,0.138807,0.119521,0.035782,0.069351
467.999990,-3.175982,4.334146,3.302757,-0.179491,-0.036658,0.029208,-1.136768,4.417371,3.314930,0.138491,0.119658,0.035792,0.069193
468.499990,-3.185426,4.331650,3.304405,-0.179183,-0.036789,0.029198,-1.130095,4.424559,3.316969,0.138183,0.119789,0.035802,0.069038
468.999990,-3.194877,4.329154,3.306052,-0.178881,-0.036915,0.029189,-1.123403,4.431747,3.319009,0.137881,0.119915,0.035811,0.068886
469.499990,-3.204334,4.326657,3.307700,-0.178587,-0.037035,0.029180,-1.116695,4.438935,3.321050,0.137587,0.120035,0.035820,0.068738
469.999989,-3.213797,4.324159,3.309347,-0.178300,-0.037150,0.029172,-1.109968,4.446123,3.323092,0.137300,0.120150,0.035828,0.068593
470.499989,-3.223266,4.321662,3.310994,-0.178019,-0.037260,0.029163,-1.103226,4.453312,3.325135,0.137019,0.120260,0.035837,0.068451
470.999989,-3.232742,4.319165,3.312641,-0.177746,-0.037366,0.029155,-1.096466,4.460501,3.327178,0.136746,0.120366,0.035845,0.068312
471.499989,-3.242224,4.316668,3.314289,-0.177479,-0.037466,0.029148,-1.089691,4.467690,3.329223,0.136479,0.120466,0.035852,0.068176
471.999989,-3.251712,4.314172,3.315937,-0.177218,-0.037563,0.029141,-1.082899,4.474879,3.331269,0.136218,0.120563,0.035859,0.068043
472.499989,-3.261207,4.311678,3.317585,-0.176964,-0.037655,0.029134,-1.076093,4.482069,3.333316,0.135964,0.120655,0.035866,0.067913
472.999989,-3.270708,4.309184,3.319234,-0.176716,-0.037742,0.029127,-1.069271,4.489259,3.335364,0.135716,0.120742,0.035873,0.067786
473.499989,-3.280215,4.306692,3.320884,-0.176474,-0.037826,0.029120,-1.062434,4.496450,3.337413,0.135474,0.120826,0.035880,0.067661
473.999989,-3.289729,4.304201,3.322534,-0.176238,-0.037906,0.029114,-1.055583,4.503641,3.339464,0.135238,0.120906,0.035886,0.067540
474.499989,-3.299248,4.301712,3.324185,-0.176007,-0.037983,0.029108,-1.048717,4.510832,3.341516,0.135007,0.120983,0.035892,0.067421
474.999989,-3.308774,4.299225,3.325836,-0.175783,-0.038056,0.029103,-1.041838,4.518024,3.343569,0.134783,0.121056,0.035897,0.067304
475.499989,-3.318306,4.296739,3.327489,-0.175564,-0.038126,0.029097,-1.034945,4.525216,3.345624,0.134564,0.121126,0.035903,0.067191
475.999989,-3.327844,4.294256,3.329142,-0.175350,-0.038192,0.029092,-1.028040,4.532408,3.347680,0.134350,0.121192,0.035908,0.067079
476.499989,-3.337388,4.291775,3.330796,-0.175142,-0.038255,0.029087,-1.021121,4.539601,3.349737,0.134142,0.121255,0.035913,0.066971
476.999989,-3.346939,4.289297,3.332450,-0.174938,-0.038316,0.029082,-1.014189,4.546795,3.351796,0.133938,0.121316,0.035918,0.066865
477.499989,-3.356495,4.286820,3.334106,-0.174740,-0.038373,0.029077,-1.007246,4.553989,3.353856,0.133740,0.121373,0.035923,0.066761
477.999989,-3.366056,4.284346,3.335763,-0.174547,-0.038428,0.029073,-1.000290,4.561184,3.355917,0.133547,0.121428,0.035927,0.066659
478.499989,-3.375624,4.281875,3.337421,-0.174359,-0.038481,0.029069,-0.993323,4.568379,3.357980,0.133359,0.121481,0.035931,0.066560
478.999989,-3.385198,4.279406,3.339079,-0.174175,-0.038531,0.029065,-0.986344,4.575575,3.360045,0.133175,0.121531,0.035935,0.066463
479.499989,-3.394777,4.276940,3.340739,-0.173996,-0.038578,0.029061,-0.979354,4.582772,3.362110,0.132996,0.121578,0.035939,0.066368
479.999989,-3.404361,4.274476,3.342400,-0.173821,-0.038623,0.029057,-0.972353,4.589969,3.364177,0.132821,0.121623,0.035943,0.066275
480.499989,-3.413952,4.272014,3.344062,-0.173650,-0.038666,0.029053,-0.965342,4.597167,3.366246,0.132650,0.121666,0.035947,0.066185
480.999989,-3.423548,4.269555,3.345725,-0.173484,-0.038707,0.029050,-0.958320,4.604366,3.368316,0.132484,0.121707,0.035950,0.066096
481.499989,-3.433149,4.267099,3.347389,-0.173322,-0.038746,0.029047,-0.951289,4.611565,3.370388,0.132322,0.121746,0.035953,0.066009
481.999989,-3.442755,4.264646,3.349054,-0.173164,-0.038783,0.029044,-0.944247,4.618765,3.372460,0.132164,0.121783,0.035956,0.065925
482.499989,-3.452367,4.262195,3.350720,-0.173010,-0.038818,0.029040,-0.937196,4.625966,3.374535,0.132010,0.121818,0.035960,0.065842
482.999989,-3.461984,4.259746,3.352387,-0.172860,-0.038852,0.029038,-0.930135,4.633168,3.376610,0.131860,0.121852,0.035962,0.065761
483.499989,-3.471606,4.257300,3.354055,-0.172713,-0.038884,0.029035,-0.923066,4.640370,3.378687,0.131713,0.121884,0.035965,0.065682
483.999989,-3.481233,4.254857,3.355724,-0.172570,-0.038914,0.029032,-0.915987,4.647573,3.380765,0.131570,0.121914,0.035968,0.065605
484.499989,-3.490865,4.252416,3.357395,-0.172431,-0.038943,0.029030,-0.908900,4.654777,3.382845,0.131431,0.121943,0.035970,0.065530
484.999989,-3.500502,4.249978,3.359066,-0.172295,-0.038970,0.029027,-0.901805,4.661982,3.384926,0.131295,0.121970,0.035973,0.065456
485.499989,-3.510144,4.247542,3.360739,-0.172163,-0.038996,0.029025,-0.894701,4.669188,3.387008,0.131163,0.121996,0.035975,0.065384
485.999989,-3.519790,4.245108,3.362412,-0.172033,-0.039020,0.029023,-0.887589,4.676394,3.389092,0.131033,0.122020,0.035977,0.065314
486.499989,-3.529441,4.242677,3.364087,-0.171907,-0.039044,0.029021,-0.880470,4.683602,3.391177,0.130907,0.122044,0.035979,0.065245
486.999989,-3.539097,4.240248,3.365762,-0.171784,-0.039066,0.029018,-0.873343,4.690810,3.393263,0.130784,0.122066,0.035982,0.065177
487.499989,-3.548757,4.237822,3.367439,-0.171664,-0.039087,0.029017,-0.866208,4.698019,3.395350,0.130664,0.122087,0.035983,0.065112
487.999989,-3.558421,4.235397,3.369116,-0.171547,-0.039107,0.029015,-0.859066,4.705229,3.397439,0.130547,0.122107,0.035985,0.065047
488.499989,-3.568090,4.232975,3.370795,-0.171433,-0.039125,0.029013,-0.851918,4.712440,3.399529,0.130433,0.122125,0.035987,0.064984
488.999989,-3.577763,4.230555,3.372474,-0.171322,-0.039143,0.029011,-0.844762,4.719652,3.401620,0.130322,0.122143,0.035989,0.064923
489.499989,-3.587441,4.228138,3.374155,-0.171213,-0.039160,0.029010,-0.837600,4.726865,3.403712,0.130213,0.122160,0.035990,0.064863
489.999989,-3.597122,4.225722,3.375836,-0.171107,-0.039176,0.029008,-0.830431,4.734078,3.405805,0.130107,0.122176,0.035992,0.064804
490.499989,-3.606808,4.223309,3.377519,-0.171004,-0.039191,0.029006,-0.823256,4.741293,3.407899,0.130004,0.122191,0.035994,0.064747
490.999989,-3.616497,4.220897,3.379202,-0.170903,-0.039205,0.029005,-0.816074,4.748508,3.409995,0.129903,0.122205,0.035995,0.064691
491.499989,-3.626190,4.218487,3.380886,-0.170804,-0.039219,0.029004,-0.808887,4.755724,3.412091,0.129804,0.122219,0.035996,0.064636
491.999989,-3.635888,4.216080,3.382572,-0.170708,-0.039232,0.029002,-0.801694,4.762942,3.414189,0.129708,0.122232,0.035998,0.064582
492.499989,-3.645589,4.213674,3.384258,-0.170614,-0.039244,0.029001,-0.794495,4.770160,3.416288,0.129614,0.122244,0.035999,0.064529
492.999989,-3.655293,4.211270,3.385944,-0.170522,-0.039255,0.029000,-0.787290,4.777379,3.418387,0.129522,0.122255,0.036000,0.064478
493.499989,-3.665002,4.208868,3.387632,-0.170433,-0.039266,0.028999,-0.780080,4.784599,3.420488,0.129433,0.122266,0.036001,0.064428
493.999989,-3.674713,4.206467,3.389321,-0.170346,-0.039276,0.028998,-0.772865,4.791819,3.422590,0.129346,0.122276,0.036002,0.064379
494.499989,-3.684429,4.204068,3.391010,-0.170260,-0.039285,0.028997,-0.765644,4.799041,3.424692,0.129260,0.122285,0.036003,0.064331
494.999989,-3.694147,4.201671,3.392700,-0.170177,-0.039294,0.028996,-0.758419,4.806264,3.426796,0.129177,0.122294,0.036004,0.064284
495.499989,-3.703870,4.199276,3.394391,-0.170096,-0.039302,0.028995,-0.751188,4.813487,3.428900,0.129096,0.122302,0.036005,0.064238
495.999989,-3.713595,4.196882,3.396083,-0.170016,-0.039310,0.028994,-0.743953,4.820712,3.431006,0.129016,0.122310,0.036006,0.064193
496.499989,-3.723324,4.194489,3.397776,-0.169939,-0.039317,0.028993,-0.736713,4.827937,3.433112,0.128939,0.122317,0.036007,0.064149
496.999989,-3.733056,4.192098,3.399469,-0.169863,-0.039324,0.028992,-0.729468,4.835163,3.435219,0.128863,0.122324,0.036008,0.064106
497.499989,-3.742791,4.189709,3.401163,-0.169789,-0.039331,0.028991,-0.722219,4.842390,3.437327,0.128789,0.122331,0.036009,0.064064
497.999989,-3.752529,4.187321,3.402858,-0.169717,-0.039337,0.028990,-0.714966,4.849618,3.439436,0.128717,0.122337,0.036010,0.064022
498.499989,-3.762270,4.184934,3.404553,-0.169646,-0.039342,0.028990,-0.707708,4.856847,3.441546,0.128646,0.122342,0.036010,0.063982
498.999989,-3.772014,4.182548,3.406249,-0.169577,-0.039347,0.028989,-0.700446,4.864077,3.443657,0.128577,0.122347,0.036011,0.063943
499.499989,-3.781760,4.180164,3.407946,-0.169510,-0.039352,0.028988,-0.693181,4.871307,3.445768,0.128510,0.122352,0.036012,0.063904
499.999989,-3.791510,4.177781,3.409643,-0.169444,-0.039357,0.028988,-0.685911,4.878538,3.447880,0.128444,0.122357,0.036012,0.063866
